n|rsc|org|tag|tagId
205|aircraft_data_il|ministry_of_transport|תעופה אזרחית|--
206|airport|ministry_of_transport|GIS|--
206|airport|ministry_of_transport|airport|--
206|airport|ministry_of_transport|חצב|--
206|airport|ministry_of_transport|ממג|--
206|airport|ministry_of_transport|שדות תעופה|--
206|airport|ministry_of_transport|תעופה אזרחית|--
207|air-stations|ministry_of_the_environment|המשרד להגנת הסביבה|--
207|air-stations|ministry_of_the_environment|זיהום אוויר|--
208|airstrip|ministry_of_transport|gis|--
208|airstrip|ministry_of_transport|חצב|--
208|airstrip|ministry_of_transport|ממג|--
208|airstrip|ministry_of_transport|מנחתים|--
208|airstrip|ministry_of_transport|תעופה אזרחית|--
209|alhakav|ministry_of_transport|תחבורה ציבורית|--
210|aluyot-pituach|ministry_of_housing|בניה עירונית|--
210|aluyot-pituach|ministry_of_housing|עלויות פיתוח|--
211|ambrosia|ministry_of_the_environment|מגוון ביולוגי|--
211|ambrosia|ministry_of_the_environment|מים|--
211|ambrosia|ministry_of_the_environment|נחלים|--
211|ambrosia|ministry_of_the_environment|סביבה|--
212|amount_monthly_closures_vehicles|ministry_of_transport|כלי רכב|--
212|amount_monthly_closures_vehicles|ministry_of_transport|משרד התחבורה|--
212|amount_monthly_closures_vehicles|ministry_of_transport|רכב|--
212|amount_monthly_closures_vehicles|ministry_of_transport|תחבורה|--
213|antennaactive|ministry_of_the_environment|אנטנות|--
213|antennaactive|ministry_of_the_environment|טלפון|--
213|antennaactive|ministry_of_the_environment|סביבה|--
213|antennaactive|ministry_of_the_environment|סלולריות|--
213|antennaactive|ministry_of_the_environment|קרינה|--
213|antennaactive|ministry_of_the_environment|תקשורת|--
214|antenna_hakama|ministry_of_the_environment|אנטנות|--
214|antenna_hakama|ministry_of_the_environment|טלפון|--
214|antenna_hakama|ministry_of_the_environment|סביבה|--
214|antenna_hakama|ministry_of_the_environment|סלולריות|--
214|antenna_hakama|ministry_of_the_environment|קרינה|--
214|antenna_hakama|ministry_of_the_environment|תקשורת|--
215|ap|ministry_of_the_environment|רעש שדות שדה תעופה סביבה|--
216|applying-to-social-services-departments|ministry_of_social_affairs|בריאות ורווחה|--
217|approved-items-by-personal-import|tikshoret|יבוא ציוד|--
217|approved-items-by-personal-import|tikshoret|מכס|--
217|approved-items-by-personal-import|tikshoret|מסלול|--
217|approved-items-by-personal-import|tikshoret|משרד התקשורת|--
217|approved-items-by-personal-import|tikshoret|ציוד אלחוטי|--
217|approved-items-by-personal-import|tikshoret|ציוד קצה|--
218|aquifer_level_history|water_authority|level|--
218|aquifer_level_history|water_authority|water|--
218|aquifer_level_history|water_authority|אקוויפר|--
218|aquifer_level_history|water_authority|מים|--
218|aquifer_level_history|water_authority|מפלס|--
218|aquifer_level_history|water_authority|רשות המים|--
219|aquifer-sensitivity|ministry_of_the_environment|אקוויפרים|--
219|aquifer-sensitivity|ministry_of_the_environment|דלק|--
219|aquifer-sensitivity|ministry_of_the_environment|זיהום|--
219|aquifer-sensitivity|ministry_of_the_environment|סביבה|--
219|aquifer-sensitivity|ministry_of_the_environment|רגישות|--
220|ararim|ministry_of_justice|בתי דין לעררים|--
220|ararim|ministry_of_justice|משרד המשפטים|--
222|archivesfreedomofinformationforzover|ministry_of_the_environment|מאגר חופש המידע|--
223|archivespermissiontostreamforzover|ministry_of_the_environment|הזרמה לנחלים|--
223|archivespermissiontostreamforzover|ministry_of_the_environment|מאגר צווי הרשאה|--
224|archivespermitflowingtoseaforzover-csv|ministry_of_the_environment|היתרי הזרמה הטלה לים|--
225|archives-yco|archives|אוכלוסיה|--
225|archives-yco|archives|ארכיון המדינה|--
225|archives-yco|archives|ועדת בהלול מינקובסקי|--
225|archives-yco|archives|ועדת כהן קדמי|--
225|archives-yco|archives|ועדת שלגי|--
229|arrivaltostationdayandhours|ministry_of_transport|אוטובוסים|--
229|arrivaltostationdayandhours|ministry_of_transport|משרד התחבורה|--
229|arrivaltostationdayandhours|ministry_of_transport|תחבורה|--
229|arrivaltostationdayandhours|ministry_of_transport|תחבורה ציבורית|--
230|arrivaltostationhours|ministry_of_transport|אוטובוסים|--
230|arrivaltostationhours|ministry_of_transport|משרד התחבורה|--
230|arrivaltostationhours|ministry_of_transport|תחבורה|--
230|arrivaltostationhours|ministry_of_transport|תחבורה ציבורית|--
231|asbest|ministry_of_the_environment|איכות הסביבה|--
231|asbest|ministry_of_the_environment|אסבסט|--
231|asbest|ministry_of_the_environment|הגנת הסביבה|--
231|asbest|ministry_of_the_environment|המשרד להגנת הסביבה|--
231|asbest|ministry_of_the_environment|סביבה|--
231|asbest|ministry_of_the_environment|רישיונות|--
232|asbest-permit-03-2016|ministry_of_the_environment|איכות הסביבה|--
232|asbest-permit-03-2016|ministry_of_the_environment|אסבסט|--
232|asbest-permit-03-2016|ministry_of_the_environment|סביבה|--
232|asbest-permit-03-2016|ministry_of_the_environment|פינוי אסבסט|--
233|asbestsamplinganalysis|ministry_of_the_environment|אנליזה|--
233|asbestsamplinganalysis|ministry_of_the_environment|אסבסט|--
233|asbestsamplinganalysis|ministry_of_the_environment|דיגום|--
233|asbestsamplinganalysis|ministry_of_the_environment|מעבדות|--
233|asbestsamplinganalysis|ministry_of_the_environment|סביבה|--
234|asbest-waste-sites|ministry_of_the_environment|איכות הסביבה|--
234|asbest-waste-sites|ministry_of_the_environment|אסבסט|--
234|asbest-waste-sites|ministry_of_the_environment|אתרי פסולת|--
234|asbest-waste-sites|ministry_of_the_environment|סביבה|--
234|asbest-waste-sites|ministry_of_the_environment|פסולת|--
237|assb122019|mof|תקציב|--
238|assb32018|mof|שינויים בתקציב|--
239|assb32019|mof|שינויים בתקציב|--
240|assb32020|mof|תקציב|--
241|assb62017|mof|שינויים בתקציב|--
242|assb62018|mof|שינויים בתקציב|--
243|assb62020|mof|תקציב|--
244|assb92017|mof|שינויים בתקציב|--
245|assb92018|mof|שינויים ב|--
246|assb92019|mof|שינויים ב|--
247|assb92020|mof|תקציב|--
248|assistance-and-intervention|ministry_of_social_affairs|התערבויות|--
248|assistance-and-intervention|ministry_of_social_affairs|משרד הרווחה|--
249|atarim-leumim|ministry_of_the_environment|סביבה|--
252|audit-cities|interior_affairs|אוצר וכלכלה|--
252|audit-cities|interior_affairs|דוחות ביקורת|--
252|audit-cities|interior_affairs|עיריות|--
252|audit-cities|interior_affairs|רשויות מקומיות|--
253|autism-schools|ministry-health|אוטיזם|--
253|autism-schools|ministry-health|בריאות הנפש|--
253|autism-schools|ministry-health|חינוך מיוחד|--
253|autism-schools|ministry-health|מסגרות לימוד|--
254|automated-devices|bank_israel|אוטומטים|--
254|automated-devices|bank_israel|אוכלוסיה|--
254|automated-devices|bank_israel|בנק ישראל|--
254|automated-devices|bank_israel|מכשירים|--
255|average-salary|social_security|אוצר וכלכלה|--
255|average-salary|social_security|משק|--
255|average-salary|social_security|שכר|--
256|avian-influenza-events|ministry_of_agriculture|שפעת העופות|--
257|ayalontrafficcounts|ministry_of_transport|נתיבי איילון|--
257|ayalontrafficcounts|ministry_of_transport|ספירות תנועה|--
258|azakamaaleadumim|maaleedumim|אזעקה|--
258|azakamaaleadumim|maaleedumim|ביטחון|--
258|azakamaaleadumim|maaleedumim|חירום|--
259|bakashot_cpc|ministry_of_justice|בקשות פטנטים|--
259|bakashot_cpc|ministry_of_justice|משרד המשפטים|--
260|bakashot_ipc|ministry_of_justice|משפטים|--
261|bakashot_patents|ministry_of_justice|משרד המשפטים|--
262|banks|bank_israel|אוצר וכלכלה|--
263|basic_domes|water_authority|water|--
263|basic_domes|water_authority|כמות מוכרת|--
263|basic_domes|water_authority|מים|--
263|basic_domes|water_authority|ספקי מים|--
263|basic_domes|water_authority|רשות המים|--
264|batei-esek|ministry_of_transport|משרד התחבורה|--
264|batei-esek|ministry_of_transport|רכב|--
264|batei-esek|ministry_of_transport|תחבורה|--
265|beach|interior_affairs|אוכלוסיה|--
265|beach|interior_affairs|חופים|--
265|beach|interior_affairs|ים|--
265|beach|interior_affairs|סוג חוף|--
265|beach|interior_affairs|תחנת הצלה|--
266|beer-sheva-municipality-budget-7|beer-sheva|עירייה|--
267|beneficiary_recipients|water_authority|water|--
267|beneficiary_recipients|water_authority|מים|--
267|beneficiary_recipients|water_authority|ספק|--
267|beneficiary_recipients|water_authority|ספקי מים|--
267|beneficiary_recipients|water_authority|רשות המים|--
269|bichildrengrowth2016|ministry-health|בריאות|--
269|bichildrengrowth2016|ministry-health|בריאות הציבור|--
269|bichildrengrowth2016|ministry-health|בריאות התלמיד|--
269|bichildrengrowth2016|ministry-health|בריאות ורווחה|--
269|bichildrengrowth2016|ministry-health|משרד הבריאות|--
269|bichildrengrowth2016|ministry-health|נתוני גדילה|--
270|bicycle_jer_2019|ministry_of_transport|GIS|--
270|bicycle_jer_2019|ministry_of_transport|אופניים|--
270|bicycle_jer_2019|ministry_of_transport|ירושלים|--
270|bicycle_jer_2019|ministry_of_transport|ממג|--
270|bicycle_jer_2019|ministry_of_transport|שביל|--
271|bicycles-parking-br7|beer-sheva|תחבורה|--
272|bicycle_track-br7|beer-sheva|אופניים|--
272|bicycle_track-br7|beer-sheva|באר שבע|--
272|bicycle_track-br7|beer-sheva|שבילי אופניים|--
273|bike_mahirlair|ministry_of_transport|GIS|--
273|bike_mahirlair|ministry_of_transport|אופניים|--
273|bike_mahirlair|ministry_of_transport|חצב|--
273|bike_mahirlair|ministry_of_transport|מהיר לעיר|--
273|bike_mahirlair|ministry_of_transport|ממג|--
274|bike_net_center|ministry_of_transport|2030|--
274|bike_net_center|ministry_of_transport|GIS|--
274|bike_net_center|ministry_of_transport|אופניים|--
274|bike_net_center|ministry_of_transport|חצב|--
274|bike_net_center|ministry_of_transport|מטרופולין תל אביב|--
274|bike_net_center|ministry_of_transport|ממג|--
274|bike_net_center|ministry_of_transport|רשת|--
274|bike_net_center|ministry_of_transport|שביל|--
275|bike_net_tlv|ministry_of_transport|GIS|--
275|bike_net_tlv|ministry_of_transport|אופניים|--
275|bike_net_tlv|ministry_of_transport|חצב|--
275|bike_net_tlv|ministry_of_transport|משרד התחבורה|--
275|bike_net_tlv|ministry_of_transport|רכיבה|--
276|bilateral-communications-agreements|tikshoret|הסכמי תקשורת בילטרליים|--
276|bilateral-communications-agreements|tikshoret|משרד התקשורת|--
276|bilateral-communications-agreements|tikshoret|קשרי חוץ|--
279|bor_depth|water_authority|borehole|--
279|bor_depth|water_authority|water|--
279|bor_depth|water_authority|מים|--
279|bor_depth|water_authority|קידוח|--
279|bor_depth|water_authority|רשות המים|--
280|borehole_level|water_authority|borehole|--
280|borehole_level|water_authority|level|--
280|borehole_level|water_authority|water|--
280|borehole_level|water_authority|מים|--
280|borehole_level|water_authority|מפלס|--
280|borehole_level|water_authority|קידוח|--
280|borehole_level|water_authority|רשות המים|--
281|borehole_quality_history|water_authority|borehole|--
281|borehole_quality_history|water_authority|quality|--
281|borehole_quality_history|water_authority|water|--
281|borehole_quality_history|water_authority|water quality|--
281|borehole_quality_history|water_authority|אגן|--
281|borehole_quality_history|water_authority|איכות מים|--
281|borehole_quality_history|water_authority|יונים ראשיים|--
281|borehole_quality_history|water_authority|מים|--
281|borehole_quality_history|water_authority|קידוח|--
281|borehole_quality_history|water_authority|רשות המים|--
281|borehole_quality_history|water_authority|תא דיווח הידרולוגי|--
282|borehole_refpoint|water_authority|borehole|--
282|borehole_refpoint|water_authority|water|--
282|borehole_refpoint|water_authority|מים|--
282|borehole_refpoint|water_authority|קידוח|--
282|borehole_refpoint|water_authority|רשות המים|--
283|boreholes|water_authority|borehole|--
283|boreholes|water_authority|water|--
283|boreholes|water_authority|מים|--
283|boreholes|water_authority|קידוח|--
283|boreholes|water_authority|רשות המים|--
284|borehole_wq_params|water_authority|borehole|--
284|borehole_wq_params|water_authority|water|--
284|borehole_wq_params|water_authority|water quality|--
284|borehole_wq_params|water_authority|איכות מים|--
284|borehole_wq_params|water_authority|מים|--
284|borehole_wq_params|water_authority|קידוח|--
284|borehole_wq_params|water_authority|רשות המים|--
285|bor_perfor|water_authority|borehole|--
285|bor_perfor|water_authority|perforation|--
285|bor_perfor|water_authority|water|--
285|bor_perfor|water_authority|מים|--
285|bor_perfor|water_authority|קידוח|--
285|bor_perfor|water_authority|רשות המים|--
286|bph_infra_exist|ministry_of_transport|אופניים|--
286|bph_infra_exist|ministry_of_transport|חצב|--
286|bph_infra_exist|ministry_of_transport|מצב קיים|--
286|bph_infra_exist|ministry_of_transport|שבילי אופניים|--
286|bph_infra_exist|ministry_of_transport|תחבורה קלה|--
288|br7-zoning|beer-sheva|תכנון עיר וגיאוגרפיה|--
289|branches|bank_israel|אוצר וכלכלה|--
290|britzugiyut|ministry_of_justice|ברית הזוגיות|--
290|britzugiyut|ministry_of_justice|משרד המשפטים|--
290|britzugiyut|ministry_of_justice|רשם הזוגיות|--
291|brt_line|ministry_of_transport|BRT|--
291|brt_line|ministry_of_transport|GIS|--
291|brt_line|ministry_of_transport|אוטובוס|--
291|brt_line|ministry_of_transport|אוטובוסים מהירים|--
291|brt_line|ministry_of_transport|ממג|--
291|brt_line|ministry_of_transport|תחבורה מהירה|--
295|budget2020|mof|שינויים בתקציב|--
295|budget2020|mof|תקציב|--
295|budget2020|mof|תקציב וביצוע|--
296|budget-changes-2014|mof|שינויים תקציביים|--
297|budget-changes-2015|mof|שינויים תקציביים|--
298|budget-changes-2016|mof|שינויים תקציביים|--
299|buildings-br7|beer-sheva|תכנון עיר וגיאוגרפיה|--
300|buildingsites|labor|אתרי בנייה פעילים|--
301|buildings-preservation-br7|beer-sheva|תכנון עיר וגיאוגרפיה|--
302|bureaus-of-health|ministry-health|בריאות|--
302|bureaus-of-health|ministry-health|בריאות ורווחה|--
302|bureaus-of-health|ministry-health|לשכות בריאות|--
